,country_name,country_3_letter_code,discipline_title,event_title,game_season,percentage
13121,Georgia,GEO,Judo,- 60 kg -extralightweight men,Summer,2.3
13122,Georgia,GEO,Judo,- 60 kg men,Summer,2.3
13123,Georgia,GEO,Judo,100kg heavyweight men,Summer,2.3
13124,Georgia,GEO,Judo,60  66kg halflightweight men,Summer,11.4
13125,Georgia,GEO,Judo,60 - 66kg (half-lightweight) men,Summer,2.3
13126,Georgia,GEO,Judo,60 kg men,Summer,2.3
13127,Georgia,GEO,Judo,63  70kg middleweight women,Summer,2.3
13128,Georgia,GEO,Judo,66  73kg lightweight men,Summer,11.4
13129,Georgia,GEO,Judo,73  81kg halfmiddleweight men,Summer,2.3
13130,Georgia,GEO,Judo,73 - 81kg (half-middleweight) men,Summer,6.8
13131,Georgia,GEO,Judo,81  90kg middleweight men,Summer,11.4
13132,Georgia,GEO,Judo,90  100kg halfheavyweight men,Summer,9.1
13133,Georgia,GEO,Judo,90 - 100kg (half-heavyweight) men,Summer,2.3
13134,Georgia,GEO,Judo,Athens 2004 Judo - 60 kg men,Summer,2.3
13135,Georgia,GEO,Judo,Atlanta 1996 Judo - 60 kg men,Summer,2.3
13136,Georgia,GEO,Judo,Men +100 kg,Summer,2.3
13137,Georgia,GEO,Judo,Men -100 kg,Summer,2.3
13138,Georgia,GEO,Judo,Men -60 kg,Summer,2.3
13139,Georgia,GEO,Judo,Men -66 kg,Summer,2.3
13140,Georgia,GEO,Judo,Men -73 kg,Summer,2.3
13141,Georgia,GEO,Judo,Men -81 kg,Summer,2.3
13142,Georgia,GEO,Judo,Men -90 kg,Summer,2.3
13143,Georgia,GEO,Judo,Sydney 2000 Judo - 60 kg men,Summer,2.3
13144,Georgia,GEO,Judo,Women -52 kg,Summer,2.3
13145,Georgia,GEO,Judo,Women -57 kg,Summer,2.3
13146,Georgia,GEO,Karate,Men's Kumite +75kg,Summer,100.0
13147,Georgia,GEO,Luge,Doubles mixed,Winter,25.0
13148,Georgia,GEO,Luge,Men's Singles,Winter,25.0
13149,Georgia,GEO,Luge,Men’s Singles,Winter,25.0
13150,Georgia,GEO,Luge,Singles men,Winter,25.0
13151,Georgia,GEO,Modern Pentathlon,Individual competition men,Summer,100.0
13152,Georgia,GEO,Sailing,twoperson keelboat open Star mixed,Summer,100.0
13153,Georgia,GEO,Shooting,10m Air Pistol women,Summer,14.3
13154,Georgia,GEO,Shooting,10m air pistol 40 shots women,Summer,28.6
13155,Georgia,GEO,Shooting,10m air pistol 60 shots men,Summer,4.8
13156,Georgia,GEO,Shooting,25m Pistol Women,Summer,4.8
13157,Georgia,GEO,Shooting,25m pistol (30+30 shots) women,Summer,4.8
13158,Georgia,GEO,Shooting,25m pistol 3030 shots women,Summer,33.3
13159,Georgia,GEO,Shooting,50m pistol 60 shots men,Summer,4.8
13160,Georgia,GEO,Shooting,skeet (125 targets) men,Summer,4.8
13161,Georgia,GEO,Ski Jumping,Large Hill Individual men,Winter,50.0
13162,Georgia,GEO,Ski Jumping,Normal Hill Individual men,Winter,50.0
13163,Georgia,GEO,Swimming,100m breaststroke women,Summer,28.6
13164,Georgia,GEO,Swimming,200m breaststroke men,Summer,14.3
13165,Georgia,GEO,Swimming,200m freestyle men,Summer,28.6
13166,Georgia,GEO,Swimming,400m freestyle men,Summer,14.3
13167,Georgia,GEO,Swimming,50m freestyle men,Summer,14.3
13168,Georgia,GEO,Tennis,Men's Singles,Summer,25.0
13169,Georgia,GEO,Tennis,Singles men,Summer,25.0
13170,Georgia,GEO,Tennis,Singles women,Summer,25.0
13171,Georgia,GEO,Tennis,doubles women,Summer,25.0
13172,Georgia,GEO,Trampoline,Individual women,Summer,100.0
13173,Georgia,GEO,Weightlifting,+105kg men,Summer,10.0
13174,Georgia,GEO,Weightlifting,+75kg women,Summer,5.0
13175,Georgia,GEO,Weightlifting,105kg heavyweight men,Summer,20.0
13176,Georgia,GEO,Weightlifting,105kg superheavyweight men,Summer,10.0
13177,Georgia,GEO,Weightlifting,76  83kg lightheavyweight men,Summer,5.0
13178,Georgia,GEO,Weightlifting,85kg men,Summer,20.0
13179,Georgia,GEO,Weightlifting,94kg men,Summer,10.0
13180,Georgia,GEO,Weightlifting,Men's +109kg,Summer,5.0
13181,Georgia,GEO,Weightlifting,Men's 61kg,Summer,5.0
13182,Georgia,GEO,Weightlifting,Men's 67kg,Summer,5.0
13183,Georgia,GEO,Weightlifting,Men's 96kg,Summer,5.0
13184,Georgia,GEO,Wrestling,"Bantamweight, Greco-Roman (≤54 kilograms) Men",Summer,1.4
13185,Georgia,GEO,Wrestling,"Featherweight, Freestyle (≤55 kilograms) Men",Summer,1.4
13186,Georgia,GEO,Wrestling,"Featherweight, Freestyle (≤58 kilograms) Men",Summer,1.4
13187,Georgia,GEO,Wrestling,"Featherweight, Greco-Roman (≤55 kilograms) Men",Summer,2.7
13188,Georgia,GEO,Wrestling,"Featherweight, Greco-Roman (≤58 kilograms) Men",Summer,1.4
13189,Georgia,GEO,Wrestling,"Featherweight, Greco-Roman (≤62 kilograms) Men",Summer,1.4
13190,Georgia,GEO,Wrestling,Freestyle 120kg men,Summer,1.4
13191,Georgia,GEO,Wrestling,Freestyle 125 kg men,Summer,1.4
13192,Georgia,GEO,Wrestling,Freestyle 55 kg men,Summer,1.4
13193,Georgia,GEO,Wrestling,Freestyle 57 kg men,Summer,1.4
13194,Georgia,GEO,Wrestling,Freestyle 60 kg men,Summer,1.4
13195,Georgia,GEO,Wrestling,Freestyle 65 kg men,Summer,1.4
13196,Georgia,GEO,Wrestling,Freestyle 66 kg men,Summer,1.4
13197,Georgia,GEO,Wrestling,Freestyle 74 kg men,Summer,2.7
13198,Georgia,GEO,Wrestling,Freestyle 84 kg men,Summer,1.4
13199,Georgia,GEO,Wrestling,Freestyle 86 kg men,Summer,1.4
13200,Georgia,GEO,Wrestling,Freestyle 96 kg men,Summer,1.4
13201,Georgia,GEO,Wrestling,Freestyle 97 kg men,Summer,1.4
13202,Georgia,GEO,Wrestling,Greco-Roman 120 kg men,Summer,1.4
13203,Georgia,GEO,Wrestling,Greco-Roman 130 kg men,Summer,1.4
13204,Georgia,GEO,Wrestling,Greco-Roman 60 kg men,Summer,1.4
13205,Georgia,GEO,Wrestling,Greco-Roman 66 kg men,Summer,2.7
13206,Georgia,GEO,Wrestling,Greco-Roman 74 kg men,Summer,1.4
13207,Georgia,GEO,Wrestling,Greco-Roman 75 kg men,Summer,1.4
13208,Georgia,GEO,Wrestling,Greco-Roman 84 kg men,Summer,1.4
13209,Georgia,GEO,Wrestling,Greco-Roman 85kg men,Summer,1.4
13210,Georgia,GEO,Wrestling,Greco-Roman 96 kg men,Summer,1.4
13211,Georgia,GEO,Wrestling,Greco-Roman 98 kg men,Summer,1.4
13212,Georgia,GEO,Wrestling,"Heavyweight, Freestyle (>97 kilograms) Men",Summer,1.4
13213,Georgia,GEO,Wrestling,"Heavyweight, Freestyle (≤100 kilograms) Men",Summer,1.4
13214,Georgia,GEO,Wrestling,"Heavyweight, Freestyle (≤96 kilograms) Men",Summer,2.7
13215,Georgia,GEO,Wrestling,"Heavyweight, Greco-Roman (>97 kilograms) Men",Summer,1.4
13216,Georgia,GEO,Wrestling,"Heavyweight, Greco-Roman (≤100 kilograms) Men",Summer,1.4
13217,Georgia,GEO,Wrestling,"Heavyweight, Greco-Roman (≤96 kilograms) Men",Summer,2.7
13218,Georgia,GEO,Wrestling,"Light-Flyweight, Greco-Roman (≤48 kilograms) Men",Summer,1.4
13219,Georgia,GEO,Wrestling,"Light-Heavyweight, Freestyle (≤84 kilograms) Men",Summer,2.7
13220,Georgia,GEO,Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",Summer,1.4
13221,Georgia,GEO,Wrestling,"Light-Heavyweight, Greco-Roman (≤84 kilograms) Men",Summer,2.7
13222,Georgia,GEO,Wrestling,"Light-Heavyweight, Greco-Roman (≤85 kilograms) Men",Summer,1.4
13223,Georgia,GEO,Wrestling,"Lightweight, Freestyle (≤60 kilograms) Men",Summer,1.4
13224,Georgia,GEO,Wrestling,"Lightweight, Freestyle (≤63 kilograms) Men",Summer,1.4
13225,Georgia,GEO,Wrestling,"Lightweight, Greco-Roman (≤60 kilograms) Men",Summer,2.7
13226,Georgia,GEO,Wrestling,"Lightweight, Greco-Roman (≤63 kilograms) Men",Summer,1.4
13227,Georgia,GEO,Wrestling,"Lightweight, Greco-Roman (≤68 kilograms) Men",Summer,1.4
13228,Georgia,GEO,Wrestling,Men's Freestyle 125kg,Summer,1.4
13229,Georgia,GEO,Wrestling,Men's Freestyle 74kg,Summer,1.4
13230,Georgia,GEO,Wrestling,Men's Freestyle 97kg,Summer,1.4
13231,Georgia,GEO,Wrestling,Men's Greco-Roman 130kg,Summer,1.4
13232,Georgia,GEO,Wrestling,Men's Greco-Roman 67kg,Summer,1.4
13233,Georgia,GEO,Wrestling,Men's Greco-Roman 87kg,Summer,1.4
13234,Georgia,GEO,Wrestling,Men's Greco-Roman 97kg,Summer,1.4
13235,Georgia,GEO,Wrestling,"Middleweight, Freestyle (≤74 kilograms) Men",Summer,2.7
13236,Georgia,GEO,Wrestling,"Middleweight, Freestyle (≤76 kilograms) Men",Summer,1.4
13237,Georgia,GEO,Wrestling,"Middleweight, Freestyle (≤82 kilograms) Men",Summer,1.4
13238,Georgia,GEO,Wrestling,"Middleweight, Greco-Roman (≤74 kilograms) Men",Summer,1.4
13239,Georgia,GEO,Wrestling,"Middleweight, Greco-Roman (≤76 kilograms) Men",Summer,1.4
13240,Georgia,GEO,Wrestling,"Super-Heavyweight, Freestyle (≤120 kilograms) Men",Summer,1.4
13241,Georgia,GEO,Wrestling,"Super-Heavyweight, Freestyle (≤130 kilograms) Men",Summer,2.7
13242,Georgia,GEO,Wrestling,"Super-Heavyweight, Greco-Roman (≤120 kilograms) Men",Summer,1.4
13243,Georgia,GEO,Wrestling,"Super-Heavyweight, Greco-Roman (≤130 kilograms) Men",Summer,1.4
13244,Georgia,GEO,Wrestling,"Welterweight, Freestyle (≤66 kilograms) Men",Summer,2.7
13245,Georgia,GEO,Wrestling,"Welterweight, Freestyle (≤69 kilograms) Men",Summer,1.4
13246,Georgia,GEO,Wrestling,"Welterweight, Greco-Roman (≤66 kilograms) Men",Summer,1.4
13247,German Democratic Republic (Germany),GDR,Alpine Skiing,downhill men,Winter,33.3
13248,German Democratic Republic (Germany),GDR,Alpine Skiing,giant slalom men,Winter,33.3
13249,German Democratic Republic (Germany),GDR,Alpine Skiing,slalom men,Winter,33.3
13250,German Democratic Republic (Germany),GDR,Athletics,10000m men,Summer,1.5
13251,German Democratic Republic (Germany),GDR,Athletics,10000m women,Summer,0.4
13252,German Democratic Republic (Germany),GDR,Athletics,100m hurdles women,Summer,3.7
13253,German Democratic Republic (Germany),GDR,Athletics,100m men,Summer,0.4
13254,German Democratic Republic (Germany),GDR,Athletics,100m women,Summer,2.6
13255,German Democratic Republic (Germany),GDR,Athletics,110m hurdles men,Summer,1.1
13256,German Democratic Republic (Germany),GDR,Athletics,1500m men,Summer,1.1
13257,German Democratic Republic (Germany),GDR,Athletics,1500m women,Summer,2.6
13258,German Democratic Republic (Germany),GDR,Athletics,200m men,Summer,1.1
13259,German Democratic Republic (Germany),GDR,Athletics,200m women,Summer,3.7
13260,German Democratic Republic (Germany),GDR,Athletics,20km walk men,Summer,5.2
13261,German Democratic Republic (Germany),GDR,Athletics,3000m steeplechase men,Summer,0.7
13262,German Democratic Republic (Germany),GDR,Athletics,400m hurdles men,Summer,0.4
13263,German Democratic Republic (Germany),GDR,Athletics,400m hurdles women,Summer,0.7
13264,German Democratic Republic (Germany),GDR,Athletics,400m men,Summer,0.4
13265,German Democratic Republic (Germany),GDR,Athletics,400m women,Summer,3.4
13266,German Democratic Republic (Germany),GDR,Athletics,4x100m relay men,Summer,1.5
13267,German Democratic Republic (Germany),GDR,Athletics,4x100m relay women,Summer,1.5
13268,German Democratic Republic (Germany),GDR,Athletics,4x400m relay men,Summer,0.7
13269,German Democratic Republic (Germany),GDR,Athletics,4x400m relay women,Summer,1.5
13270,German Democratic Republic (Germany),GDR,Athletics,5000m men,Summer,0.7
13271,German Democratic Republic (Germany),GDR,Athletics,50km walk men,Summer,4.5
13272,German Democratic Republic (Germany),GDR,Athletics,800m men,Summer,1.5
13273,German Democratic Republic (Germany),GDR,Athletics,800m women,Summer,3.0
13274,German Democratic Republic (Germany),GDR,Athletics,80m hurdles women,Summer,0.4
13275,German Democratic Republic (Germany),GDR,Athletics,decathlon men,Summer,4.5
13276,German Democratic Republic (Germany),GDR,Athletics,discus throw men,Summer,3.7
13277,German Democratic Republic (Germany),GDR,Athletics,discus throw women,Summer,4.9
13278,German Democratic Republic (Germany),GDR,Athletics,hammer throw men,Summer,3.7
13279,German Democratic Republic (Germany),GDR,Athletics,heptathlon women,Summer,1.1
13280,German Democratic Republic (Germany),GDR,Athletics,high jump men,Summer,1.9
13281,German Democratic Republic (Germany),GDR,Athletics,high jump women,Summer,3.4
13282,German Democratic Republic (Germany),GDR,Athletics,javelin throw men,Summer,1.9
13283,German Democratic Republic (Germany),GDR,Athletics,javelin throw women,Summer,4.1
13284,German Democratic Republic (Germany),GDR,Athletics,long jump men,Summer,1.9
13285,German Democratic Republic (Germany),GDR,Athletics,long jump women,Summer,4.9
13286,German Democratic Republic (Germany),GDR,Athletics,marathon men,Summer,3.0
13287,German Democratic Republic (Germany),GDR,Athletics,marathon women,Summer,0.7
13288,German Democratic Republic (Germany),GDR,Athletics,pentathlon women,Summer,4.1
13289,German Democratic Republic (Germany),GDR,Athletics,pole vault men,Summer,0.7
13290,German Democratic Republic (Germany),GDR,Athletics,shot put men,Summer,4.9
13291,German Democratic Republic (Germany),GDR,Athletics,shot put women,Summer,5.6
13292,German Democratic Republic (Germany),GDR,Athletics,triple jump men,Summer,0.4
13293,German Democratic Republic (Germany),GDR,Biathlon,10km men,Winter,27.0
13294,German Democratic Republic (Germany),GDR,Biathlon,20km men,Winter,56.8
13295,German Democratic Republic (Germany),GDR,Biathlon,4x75km relay men,Winter,16.2
13296,German Democratic Republic (Germany),GDR,Bobsleigh,four-man men,Winter,50.0
13297,German Democratic Republic (Germany),GDR,Bobsleigh,two-man men,Winter,50.0
13298,German Democratic Republic (Germany),GDR,Boxing,48-51kg flyweight men,Summer,2.2
13299,German Democratic Republic (Germany),GDR,Boxing,48kg lightflyweight men,Summer,6.7
13300,German Democratic Republic (Germany),GDR,Boxing,51-54kg bantamweight men,Summer,11.1
13301,German Democratic Republic (Germany),GDR,Boxing,54-57kg featherweight men,Summer,8.9
13302,German Democratic Republic (Germany),GDR,Boxing,57-60kg lightweight men,Summer,6.7
13303,German Democratic Republic (Germany),GDR,Boxing,60 - 63.5kg (light-welterweight) men,Summer,2.2
13304,German Democratic Republic (Germany),GDR,Boxing,60-63.5kg lightwelterweigh men,Summer,8.9
13305,German Democratic Republic (Germany),GDR,Boxing,63.5 - 67kg (welterweight) men,Summer,2.2
13306,German Democratic Republic (Germany),GDR,Boxing,63.5-67kg welterweight men,Summer,8.9
13307,German Democratic Republic (Germany),GDR,Boxing,67  71kg lightmiddleweight men,Summer,4.4
13308,German Democratic Republic (Germany),GDR,Boxing,67-71kg lightmiddleweight men,Summer,4.4
13309,German Democratic Republic (Germany),GDR,Boxing,71-75kg men,Summer,8.9
13310,German Democratic Republic (Germany),GDR,Boxing,75 - 81kg (light-heavyweight) men,Summer,2.2
13311,German Democratic Republic (Germany),GDR,Boxing,75-81kg lightheavyweight men,Summer,8.9
13312,German Democratic Republic (Germany),GDR,Boxing,81-91kg heavyweight men,Summer,2.2
13313,German Democratic Republic (Germany),GDR,Boxing,81kg heavyweight men,Summer,8.9
13314,German Democratic Republic (Germany),GDR,Boxing,91kg super heavyweight men,Summer,2.2
13315,German Democratic Republic (Germany),GDR,Canoe Slalom,C1 canoe single men,Summer,25.0
13316,German Democratic Republic (Germany),GDR,Canoe Slalom,C2 canoe double men,Summer,25.0
13317,German Democratic Republic (Germany),GDR,Canoe Slalom,K1 kayak single men,Summer,25.0
13318,German Democratic Republic (Germany),GDR,Canoe Slalom,K1 kayak single women,Summer,25.0
13319,German Democratic Republic (Germany),GDR,Canoe Sprint,C1 1000m canoe single men,Summer,11.4
13320,German Democratic Republic (Germany),GDR,Canoe Sprint,C1 500m canoe single men,Summer,6.8
13321,German Democratic Republic (Germany),GDR,Canoe Sprint,C2 1000m canoe double men,Summer,11.4
13322,German Democratic Republic (Germany),GDR,Canoe Sprint,C2 500m canoe double men,Summer,2.3
13323,German Democratic Republic (Germany),GDR,Canoe Sprint,K1 1000m kayak single men,Summer,11.4
13324,German Democratic Republic (Germany),GDR,Canoe Sprint,K1 500m kayak single men,Summer,6.8
13325,German Democratic Republic (Germany),GDR,Canoe Sprint,K1 500m kayak single women,Summer,11.4
13326,German Democratic Republic (Germany),GDR,Canoe Sprint,K2 1000m kayak double men,Summer,9.1
13327,German Democratic Republic (Germany),GDR,Canoe Sprint,K2 500m kayak double men,Summer,6.8
13328,German Democratic Republic (Germany),GDR,Canoe Sprint,K2 500m kayak double women,Summer,11.4
13329,German Democratic Republic (Germany),GDR,Canoe Sprint,K4 1000m kayak four men,Summer,9.1
13330,German Democratic Republic (Germany),GDR,Canoe Sprint,K4 500m kayak four women,Summer,2.3
13331,German Democratic Republic (Germany),GDR,Cross Country Skiing,10km women,Winter,19.5
13332,German Democratic Republic (Germany),GDR,Cross Country Skiing,15km men,Winter,16.1
13333,German Democratic Republic (Germany),GDR,Cross Country Skiing,20km women,Winter,5.9
13334,German Democratic Republic (Germany),GDR,Cross Country Skiing,30km mass start men,Winter,16.1
13335,German Democratic Republic (Germany),GDR,Cross Country Skiing,50km men,Winter,13.6
13336,German Democratic Republic (Germany),GDR,Cross Country Skiing,5km women,Winter,20.3
13337,German Democratic Republic (Germany),GDR,Cross Country Skiing,Relay 3x5km women,Winter,1.7
13338,German Democratic Republic (Germany),GDR,Cross Country Skiing,Relay 4x10km men,Winter,3.4
13339,German Democratic Republic (Germany),GDR,Cross Country Skiing,Relay 4x5km women,Winter,3.4
13340,German Democratic Republic (Germany),GDR,Cycling Road,individual road race men,Summer,71.4
13341,German Democratic Republic (Germany),GDR,Cycling Road,individual road race women,Summer,9.5
13342,German Democratic Republic (Germany),GDR,Cycling Road,team time trial men,Summer,19.0
13343,German Democratic Republic (Germany),GDR,Cycling Track,1km time trial men,Summer,25.0
13344,German Democratic Republic (Germany),GDR,Cycling Track,2000m tandem men,Summer,10.0
13345,German Democratic Republic (Germany),GDR,Cycling Track,Individual Pursuit men,Summer,15.0
13346,German Democratic Republic (Germany),GDR,Cycling Track,Points Race men,Summer,5.0
13347,German Democratic Republic (Germany),GDR,Cycling Track,Sprint individual men,Summer,20.0
13348,German Democratic Republic (Germany),GDR,Cycling Track,Team Pursuit 4000m men,Summer,20.0
13349,German Democratic Republic (Germany),GDR,Cycling Track,sprint women,Summer,5.0
13350,German Democratic Republic (Germany),GDR,Diving,10m platform men,Summer,27.8
13351,German Democratic Republic (Germany),GDR,Diving,10m platform women,Summer,25.0
13352,German Democratic Republic (Germany),GDR,Diving,3m springboard men,Summer,16.7
13353,German Democratic Republic (Germany),GDR,Diving,3m springboard women,Summer,30.6
13354,German Democratic Republic (Germany),GDR,Equestrian Dressage,individual mixed,Summer,75.0
13355,German Democratic Republic (Germany),GDR,Equestrian Dressage,team mixed,Summer,25.0
13356,German Democratic Republic (Germany),GDR,Equestrian Eventing,individual mixed,Summer,80.0
13357,German Democratic Republic (Germany),GDR,Equestrian Eventing,team mixed,Summer,20.0
13358,German Democratic Republic (Germany),GDR,Fencing,foil individual men,Summer,31.8
13359,German Democratic Republic (Germany),GDR,Fencing,foil individual women,Summer,13.6
13360,German Democratic Republic (Germany),GDR,Fencing,foil team men,Summer,9.1
13361,German Democratic Republic (Germany),GDR,Fencing,foil team women,Summer,4.5
13362,German Democratic Republic (Germany),GDR,Fencing,sabre individual men,Summer,13.6
13363,German Democratic Republic (Germany),GDR,Fencing,sabre team men,Summer,4.5
13364,German Democratic Republic (Germany),GDR,Fencing,épée individual men,Summer,18.2
13365,German Democratic Republic (Germany),GDR,Fencing,épée team men,Summer,4.5
13366,German Democratic Republic (Germany),GDR,Figure skating,Individual men,Winter,25.8
13367,German Democratic Republic (Germany),GDR,Figure skating,Individual women,Winter,35.5
13368,German Democratic Republic (Germany),GDR,Figure skating,Pairs mixed,Winter,38.7
13369,German Democratic Republic (Germany),GDR,Football,football men,Summer,100.0
13370,German Democratic Republic (Germany),GDR,Gymnastics Artistic,Team All-Around Men,Summer,2.7
13371,German Democratic Republic (Germany),GDR,Gymnastics Artistic,balance beam women,Summer,7.1
13372,German Democratic Republic (Germany),GDR,Gymnastics Artistic,floor exercises men,Summer,3.6
13373,German Democratic Republic (Germany),GDR,Gymnastics Artistic,floor exercises women,Summer,5.4
13374,German Democratic Republic (Germany),GDR,Gymnastics Artistic,horizontal bar men,Summer,4.5
13375,German Democratic Republic (Germany),GDR,Gymnastics Artistic,individual all-round men,Summer,18.8
13376,German Democratic Republic (Germany),GDR,Gymnastics Artistic,individual all-round women,Summer,18.8
13377,German Democratic Republic (Germany),GDR,Gymnastics Artistic,parallel bars men,Summer,4.5
13378,German Democratic Republic (Germany),GDR,Gymnastics Artistic,pommel horse men,Summer,4.5
13379,German Democratic Republic (Germany),GDR,Gymnastics Artistic,rings men,Summer,3.6
13380,German Democratic Republic (Germany),GDR,Gymnastics Artistic,team competition men,Summer,1.8
13381,German Democratic Republic (Germany),GDR,Gymnastics Artistic,team competition women,Summer,4.5
13382,German Democratic Republic (Germany),GDR,Gymnastics Artistic,uneven bars women,Summer,8.9
13383,German Democratic Republic (Germany),GDR,Gymnastics Artistic,vault men,Summer,4.5
13384,German Democratic Republic (Germany),GDR,Gymnastics Artistic,vault women,Summer,7.1
13385,German Democratic Republic (Germany),GDR,Handball,handball men,Summer,60.0
13386,German Democratic Republic (Germany),GDR,Handball,handball women,Summer,40.0
13387,German Democratic Republic (Germany),GDR,Hockey,hockey men,Summer,100.0
13388,German Democratic Republic (Germany),GDR,Ice Hockey,ice hockey men,Winter,100.0
13389,German Democratic Republic (Germany),GDR,Judo,- 60 kg men,Summer,4.8
13390,German Democratic Republic (Germany),GDR,Judo,60  65kg halflightweight men,Summer,4.8
13391,German Democratic Republic (Germany),GDR,Judo,60 - 65kg (half-lightweight) men,Summer,4.8
13392,German Democratic Republic (Germany),GDR,Judo,63  70kg halfmiddleweight men,Summer,9.5
13393,German Democratic Republic (Germany),GDR,Judo,63kg lightweight men,Summer,4.8
13394,German Democratic Republic (Germany),GDR,Judo,65 - 71kg (lightweight) men,Summer,9.5
13395,German Democratic Republic (Germany),GDR,Judo,70  80kg middleweight men,Summer,9.5
13396,German Democratic Republic (Germany),GDR,Judo,71  78kg halfmiddleweight men,Summer,4.8
13397,German Democratic Republic (Germany),GDR,Judo,71 - 78kg (half-middleweight) men,Summer,4.8
13398,German Democratic Republic (Germany),GDR,Judo,78  86kg middleweight men,Summer,4.8
13399,German Democratic Republic (Germany),GDR,Judo,80 - 93kg (half-heavyweight) men,Summer,9.5
13400,German Democratic Republic (Germany),GDR,Judo,86  95kg halfheavyweight men,Summer,4.8
13401,German Democratic Republic (Germany),GDR,Judo,93kg heavyweight men,Summer,4.8
13402,German Democratic Republic (Germany),GDR,Judo,95kg heavyweight men,Summer,4.8
13403,German Democratic Republic (Germany),GDR,Judo,open category men,Summer,14.3
13404,German Democratic Republic (Germany),GDR,Luge,Doubles mixed,Winter,24.0
13405,German Democratic Republic (Germany),GDR,Luge,Singles men,Winter,40.0
13406,German Democratic Republic (Germany),GDR,Luge,Singles women,Winter,36.0
13407,German Democratic Republic (Germany),GDR,Modern Pentathlon,Individual competition men,Summer,75.0
13408,German Democratic Republic (Germany),GDR,Modern Pentathlon,team competition men,Summer,25.0
13409,German Democratic Republic (Germany),GDR,Nordic Combined,Individual men,Winter,95.5
13410,German Democratic Republic (Germany),GDR,Nordic Combined,Team men,Winter,4.5
13411,German Democratic Republic (Germany),GDR,Rowing,Quadruple Sculls Men,Summer,1.8
13412,German Democratic Republic (Germany),GDR,Rowing,double sculls 2x men,Summer,9.1
13413,German Democratic Republic (Germany),GDR,Rowing,double sculls 2x women,Summer,5.5
13414,German Democratic Republic (Germany),GDR,Rowing,eight with coxswain 8 men,Summer,7.3
13415,German Democratic Republic (Germany),GDR,Rowing,eight with coxswain 8 women,Summer,5.5
13416,German Democratic Republic (Germany),GDR,Rowing,four without coxswain 4 men,Summer,9.1
13417,German Democratic Republic (Germany),GDR,Rowing,four-oared shell with coxswain men,Summer,9.1
13418,German Democratic Republic (Germany),GDR,Rowing,fouroared shell with coxswain 4 women,Summer,5.5
13419,German Democratic Republic (Germany),GDR,Rowing,pair without coxswain 2 men,Summer,9.1
13420,German Democratic Republic (Germany),GDR,Rowing,pair without coxswain 2 women,Summer,5.5
13421,German Democratic Republic (Germany),GDR,Rowing,pair-oared shell with coxswain men,Summer,9.1
13422,German Democratic Republic (Germany),GDR,Rowing,quadruple sculls with coxswain women,Summer,3.6
13423,German Democratic Republic (Germany),GDR,Rowing,quadruple sculls without coxsw men,Summer,3.6
13424,German Democratic Republic (Germany),GDR,Rowing,quadruple sculls without coxsw women,Summer,1.8
13425,German Democratic Republic (Germany),GDR,Rowing,single sculls 1x men,Summer,9.1
13426,German Democratic Republic (Germany),GDR,Rowing,single sculls 1x women,Summer,5.5
13427,German Democratic Republic (Germany),GDR,Sailing,470 - Two Person Dinghy men,Summer,9.1
13428,German Democratic Republic (Germany),GDR,Sailing,470 - Two Person Dinghy women,Summer,4.5
13429,German Democratic Republic (Germany),GDR,Sailing,Finn - One Person Dinghy (Heavyweight) men,Summer,18.2
13430,German Democratic Republic (Germany),GDR,Sailing,Tornado - Multihull mixed,Summer,4.5
13431,German Democratic Republic (Germany),GDR,Sailing,dragon mixed,Summer,9.1
13432,German Democratic Republic (Germany),GDR,Sailing,fleetmatch race keelboat open Soling mixed,Summer,18.2
13433,German Democratic Republic (Germany),GDR,Sailing,flying dutchman mixed,Summer,22.7
13434,German Democratic Republic (Germany),GDR,Sailing,twoperson keelboat open Star mixed,Summer,13.6
13435,German Democratic Republic (Germany),GDR,Shooting,10m air pistol 40 shots women,Summer,1.4
13436,German Democratic Republic (Germany),GDR,Shooting,10m air pistol 60 shots men,Summer,2.8
13437,German Democratic Republic (Germany),GDR,Shooting,10m air rifle 40 shots women,Summer,1.4
13438,German Democratic Republic (Germany),GDR,Shooting,10m air rifle 60 shots men,Summer,1.4
13439,German Democratic Republic (Germany),GDR,Shooting,25m pistol 3030 shots women,Summer,1.4
13440,German Democratic Republic (Germany),GDR,Shooting,25m rapid fire pistol 60 shots men,Summer,5.6
13441,German Democratic Republic (Germany),GDR,Shooting,25m rapid fire pistol 60 shots mixed,Summer,7.0
13442,German Democratic Republic (Germany),GDR,Shooting,300m free rifle 3 positions 3 men,Summer,2.8
13443,German Democratic Republic (Germany),GDR,Shooting,300m free rifle 3 positions 3x40 shots mixed,Summer,2.8
13444,German Democratic Republic (Germany),GDR,Shooting,50m pistol 60 shots men,Summer,5.6
13445,German Democratic Republic (Germany),GDR,Shooting,50m pistol 60 shots mixed,Summer,7.0
13446,German Democratic Republic (Germany),GDR,Shooting,50m rifle 3 positions 3x20 shots women,Summer,1.4
13447,German Democratic Republic (Germany),GDR,Shooting,50m rifle 3 positions 3x40 shots men,Summer,5.6
13448,German Democratic Republic (Germany),GDR,Shooting,50m rifle 3 positions 3x40 shots mixed,Summer,8.5
13449,German Democratic Republic (Germany),GDR,Shooting,50m rifle prone 60 shots men,Summer,5.6
