,country_name,country_3_letter_code,discipline_title,game_season,percentage
2427,Lao People's Democratic Republic,LAO,Athletics,Summer,12.9
2428,Lao People's Democratic Republic,LAO,Boxing,Summer,29.0
2429,Lao People's Democratic Republic,LAO,Cycling Road,Summer,3.2
2430,Lao People's Democratic Republic,LAO,Judo,Summer,6.5
2431,Lao People's Democratic Republic,LAO,Shooting,Summer,19.4
2432,Lao People's Democratic Republic,LAO,Swimming,Summer,25.8
2433,Latvia,LAT,3x3 Basketball,Summer,0.3
2434,Latvia,LAT,Alpine Skiing,Winter,8.7
2435,Latvia,LAT,Athletics,Summer,28.2
2436,Latvia,LAT,Basketball,Summer,0.7
2437,Latvia,LAT,Beach Volleyball,Summer,2.0
2438,Latvia,LAT,Biathlon,Winter,25.7
2439,Latvia,LAT,Bobsleigh,Winter,7.7
2440,Latvia,LAT,Boxing,Summer,1.3
2441,Latvia,LAT,Canoe Slalom,Summer,1.0
2442,Latvia,LAT,Canoe Sprint,Summer,3.4
2443,Latvia,LAT,Cross Country Skiing,Winter,22.0
2444,Latvia,LAT,Cycling BMX,Summer,2.3
2445,Latvia,LAT,Cycling BMX Racing,Summer,0.7
2446,Latvia,LAT,Cycling Road,Summer,10.4
2447,Latvia,LAT,Cycling Track,Summer,2.3
2448,Latvia,LAT,Equestrian,Summer,0.3
2449,Latvia,LAT,Fencing,Summer,0.3
2450,Latvia,LAT,Figure skating,Winter,2.7
2451,Latvia,LAT,Football,Summer,0.3
2452,Latvia,LAT,Freestyle Skiing,Winter,0.5
2453,Latvia,LAT,Gymnastics Artistic,Summer,1.3
2454,Latvia,LAT,Ice Hockey,Winter,1.5
2455,Latvia,LAT,Judo,Summer,3.4
2456,Latvia,LAT,Karate,Summer,0.3
2457,Latvia,LAT,Luge,Winter,16.5
2458,Latvia,LAT,Modern Pentathlon,Summer,5.0
2459,Latvia,LAT,Nordic Combined,Winter,0.7
2460,Latvia,LAT,Rowing,Summer,1.7
2461,Latvia,LAT,Sailing,Summer,2.7
2462,Latvia,LAT,Shooting,Summer,5.4
2463,Latvia,LAT,Short Track,Winter,1.0
2464,Latvia,LAT,Short Track Speed Skating,Winter,2.4
2465,Latvia,LAT,Skeleton,Winter,3.1
2466,Latvia,LAT,Speed skating,Winter,7.5
2467,Latvia,LAT,Swimming,Summer,9.7
2468,Latvia,LAT,Table Tennis,Summer,0.3
2469,Latvia,LAT,Tennis,Summer,2.7
2470,Latvia,LAT,Weightlifting,Summer,7.4
2471,Latvia,LAT,Wrestling,Summer,6.4
2472,Lebanon,LBN,Alpine Skiing,Winter,95.2
2473,Lebanon,LBN,Athletics,Summer,2.7
2474,Lebanon,LBN,Boxing,Summer,4.9
2475,Lebanon,LBN,Canoe Slalom,Summer,0.5
2476,Lebanon,LBN,Cross Country Skiing,Winter,3.8
2477,Lebanon,LBN,Cycling Road,Summer,4.9
2478,Lebanon,LBN,Cycling Track,Summer,0.5
2479,Lebanon,LBN,Fencing,Summer,11.0
2480,Lebanon,LBN,Judo,Summer,10.4
2481,Lebanon,LBN,Rowing,Summer,0.5
2482,Lebanon,LBN,Sailing,Summer,1.1
2483,Lebanon,LBN,Shooting,Summer,14.3
2484,Lebanon,LBN,Skeleton,Winter,1.0
2485,Lebanon,LBN,Swimming,Summer,26.4
2486,Lebanon,LBN,Table Tennis,Summer,1.6
2487,Lebanon,LBN,Taekwondo,Summer,0.5
2488,Lebanon,LBN,Weightlifting,Summer,7.7
2489,Lebanon,LBN,Wrestling,Summer,12.6
2490,Lesotho,LES,Athletics,Summer,58.3
2491,Lesotho,LES,Boxing,Summer,27.8
2492,Lesotho,LES,Cycling Mountain Bike,Summer,2.8
2493,Lesotho,LES,Swimming,Summer,2.8
2494,Lesotho,LES,Taekwondo,Summer,8.3
2495,Liberia,LBR,Athletics,Summer,72.2
2496,Liberia,LBR,Boxing,Summer,22.2
2497,Liberia,LBR,Judo,Summer,5.6
2498,Libya,LBA,Archery,Summer,1.9
2499,Libya,LBA,Athletics,Summer,18.5
2500,Libya,LBA,Boxing,Summer,7.4
2501,Libya,LBA,Cycling Road,Summer,16.7
2502,Libya,LBA,Cycling Track,Summer,1.9
2503,Libya,LBA,Judo,Summer,11.1
2504,Libya,LBA,Rowing,Summer,3.7
2505,Libya,LBA,Swimming,Summer,14.8
2506,Libya,LBA,Table Tennis,Summer,1.9
2507,Libya,LBA,Taekwondo,Summer,7.4
2508,Libya,LBA,Volleyball,Summer,1.9
2509,Libya,LBA,Weightlifting,Summer,13.0
2510,Liechtenstein,LIE,Alpine Skiing,Winter,76.2
2511,Liechtenstein,LIE,Artistic Swimming,Summer,1.7
2512,Liechtenstein,LIE,Athletics,Summer,21.7
2513,Liechtenstein,LIE,Bobsleigh,Winter,1.1
2514,Liechtenstein,LIE,Cross Country Skiing,Winter,16.7
2515,Liechtenstein,LIE,Cycling Road,Summer,15.0
2516,Liechtenstein,LIE,Cycling Track,Summer,3.3
2517,Liechtenstein,LIE,Equestrian Jumping,Summer,1.7
2518,Liechtenstein,LIE,Judo,Summer,26.7
2519,Liechtenstein,LIE,Luge,Winter,6.0
2520,Liechtenstein,LIE,Shooting,Summer,20.0
2521,Liechtenstein,LIE,Swimming,Summer,6.7
2522,Liechtenstein,LIE,Tennis,Summer,3.3
2523,Lithuania,LTU,Alpine Skiing,Winter,11.0
2524,Lithuania,LTU,Athletics,Summer,20.9
2525,Lithuania,LTU,Badminton,Summer,0.8
2526,Lithuania,LTU,Basketball,Summer,1.9
2527,Lithuania,LTU,Biathlon,Winter,32.3
2528,Lithuania,LTU,Boxing,Summer,5.0
2529,Lithuania,LTU,Canoe Sprint,Summer,3.1
2530,Lithuania,LTU,Cross Country Skiing,Winter,47.7
2531,Lithuania,LTU,Cycling BMX,Summer,0.3
2532,Lithuania,LTU,Cycling Road,Summer,14.5
2533,Lithuania,LTU,Cycling Track,Summer,7.5
2534,Lithuania,LTU,Figure skating,Winter,4.5
2535,Lithuania,LTU,Football,Summer,0.3
2536,Lithuania,LTU,Gymnastics Artistic,Summer,0.3
2537,Lithuania,LTU,Judo,Summer,1.9
2538,Lithuania,LTU,Modern Pentathlon,Summer,5.8
2539,Lithuania,LTU,Rowing,Summer,5.6
2540,Lithuania,LTU,Sailing,Summer,3.1
2541,Lithuania,LTU,Shooting,Summer,2.2
2542,Lithuania,LTU,Short Track Speed Skating,Winter,1.9
2543,Lithuania,LTU,Speed skating,Winter,2.6
2544,Lithuania,LTU,Swimming,Summer,18.7
2545,Lithuania,LTU,Table Tennis,Summer,1.1
2546,Lithuania,LTU,Tennis,Summer,0.3
2547,Lithuania,LTU,Weightlifting,Summer,1.9
2548,Lithuania,LTU,Wrestling,Summer,4.7
2549,Luxembourg,LUX,Alpine Skiing,Winter,80.8
2550,Luxembourg,LUX,Archery,Summer,1.9
2551,Luxembourg,LUX,Athletics,Summer,6.8
2552,Luxembourg,LUX,Bobsleigh,Winter,11.5
2553,Luxembourg,LUX,Boxing,Summer,6.1
2554,Luxembourg,LUX,Canoe Marathon,Summer,0.4
2555,Luxembourg,LUX,Canoe Sprint,Summer,0.2
2556,Luxembourg,LUX,Cross Country Skiing,Winter,3.8
2557,Luxembourg,LUX,Cycling Road,Summer,9.8
2558,Luxembourg,LUX,Cycling Track,Summer,0.4
2559,Luxembourg,LUX,Equestrian,Summer,0.2
2560,Luxembourg,LUX,Fencing,Summer,1.6
2561,Luxembourg,LUX,Figure skating,Winter,3.8
2562,Luxembourg,LUX,Football,Summer,1.1
2563,Luxembourg,LUX,Gymnastics Artistic,Summer,52.6
2564,Luxembourg,LUX,Judo,Summer,0.7
2565,Luxembourg,LUX,Sailing,Summer,0.2
2566,Luxembourg,LUX,Shooting,Summer,3.5
2567,Luxembourg,LUX,Swimming,Summer,5.6
2568,Luxembourg,LUX,Table Tennis,Summer,1.2
2569,Luxembourg,LUX,Tennis,Summer,1.4
2570,Luxembourg,LUX,Triathlon,Summer,0.9
2571,Luxembourg,LUX,Water Polo,Summer,0.2
2572,Luxembourg,LUX,Weightlifting,Summer,2.5
2573,Luxembourg,LUX,Wrestling,Summer,2.8
2574,MIX,MIX,Athletics,Summer,5.6
2575,MIX,MIX,Cricket,Summer,2.8
2576,MIX,MIX,Cycling Track,Summer,8.3
2577,MIX,MIX,Fencing,Summer,2.8
2578,MIX,MIX,Football,Summer,2.8
2579,MIX,MIX,Gymnastics Artistic,Summer,11.1
2580,MIX,MIX,Ice Hockey,Winter,100.0
2581,MIX,MIX,Polo,Summer,11.1
2582,MIX,MIX,Rowing,Summer,5.6
2583,MIX,MIX,Rugby,Summer,2.8
2584,MIX,MIX,Sailing,Summer,8.3
2585,MIX,MIX,Tennis,Summer,22.2
2586,MIX,MIX,Tug of War,Summer,8.3
2587,MIX,MIX,Water Polo,Summer,8.3
2588,Madagascar,MAD,Alpine Skiing,Winter,100.0
2589,Madagascar,MAD,Athletics,Summer,16.9
2590,Madagascar,MAD,Boxing,Summer,20.0
2591,Madagascar,MAD,Cycling Road,Summer,1.5
2592,Madagascar,MAD,Judo,Summer,18.5
2593,Madagascar,MAD,Swimming,Summer,24.6
2594,Madagascar,MAD,Tennis,Summer,9.2
2595,Madagascar,MAD,Weightlifting,Summer,7.7
2596,Madagascar,MAD,Wrestling,Summer,1.5
2597,Malawi,MAW,Archery,Summer,4.3
2598,Malawi,MAW,Athletics,Summer,21.3
2599,Malawi,MAW,Boxing,Summer,34.0
2600,Malawi,MAW,Cycling Road,Summer,23.4
2601,Malawi,MAW,Judo,Summer,2.1
2602,Malawi,MAW,Swimming,Summer,14.9
2603,Malaya,MAL,Athletics,Summer,23.1
2604,Malaya,MAL,Hockey,Summer,7.7
2605,Malaya,MAL,Shooting,Summer,30.8
2606,Malaya,MAL,Weightlifting,Summer,38.5
2607,Malaysia,MAS,Alpine Skiing,Winter,100.0
2608,Malaysia,MAS,Archery,Summer,6.2
2609,Malaysia,MAS,Athletics,Summer,2.5
2610,Malaysia,MAS,Badminton,Summer,14.2
2611,Malaysia,MAS,Boxing,Summer,1.1
2612,Malaysia,MAS,Canoe Slalom,Summer,0.4
2613,Malaysia,MAS,Cycling Road,Summer,6.2
2614,Malaysia,MAS,Cycling Track,Summer,8.0
2615,Malaysia,MAS,Diving,Summer,12.4
2616,Malaysia,MAS,Fencing,Summer,0.4
2617,Malaysia,MAS,Football,Summer,0.4
2618,Malaysia,MAS,Golf,Summer,2.2
2619,Malaysia,MAS,Gymnastics Artistic,Summer,0.4
2620,Malaysia,MAS,Hockey,Summer,2.9
2621,Malaysia,MAS,Judo,Summer,0.4
2622,Malaysia,MAS,Marathon Swimming,Summer,0.7
2623,Malaysia,MAS,Sailing,Summer,3.6
2624,Malaysia,MAS,Shooting,Summer,8.4
2625,Malaysia,MAS,Swimming,Summer,22.5
2626,Malaysia,MAS,Table Tennis,Summer,1.1
2627,Malaysia,MAS,Taekwondo,Summer,1.5
2628,Malaysia,MAS,Weightlifting,Summer,4.0
2629,Malaysia,MAS,Wrestling,Summer,0.7
2630,Maldives,MDV,Athletics,Summer,15.0
2631,Maldives,MDV,Badminton,Summer,10.0
2632,Maldives,MDV,Swimming,Summer,75.0
2633,Mali,MLI,Athletics,Summer,8.6
2634,Mali,MLI,Basketball,Summer,2.9
2635,Mali,MLI,Boxing,Summer,11.4
2636,Mali,MLI,Football,Summer,2.9
2637,Mali,MLI,Judo,Summer,34.3
2638,Mali,MLI,Swimming,Summer,28.6
2639,Mali,MLI,Taekwondo,Summer,11.4
2640,Malta,MLT,Alpine Skiing,Winter,80.0
2641,Malta,MLT,Archery,Summer,5.5
2642,Malta,MLT,Athletics,Summer,1.4
2643,Malta,MLT,Badminton,Summer,1.4
2644,Malta,MLT,Cycling Road,Summer,13.7
2645,Malta,MLT,Judo,Summer,8.2
2646,Malta,MLT,Sailing,Summer,12.3
2647,Malta,MLT,Shooting,Summer,27.4
2648,Malta,MLT,Snowboard,Winter,20.0
2649,Malta,MLT,Swimming,Summer,19.2
2650,Malta,MLT,Water Polo,Summer,2.7
2651,Malta,MLT,Weightlifting,Summer,2.7
2652,Malta,MLT,Wrestling,Summer,5.5
2653,Marshall Islands,MHL,Swimming,Summer,75.0
2654,Marshall Islands,MHL,Taekwondo,Summer,12.5
2655,Marshall Islands,MHL,Weightlifting,Summer,12.5
2656,Mauritania,MTN,Athletics,Summer,12.5
2657,Mauritania,MTN,Wrestling,Summer,87.5
2658,Mauritius,MRI,Archery,Summer,3.1
2659,Mauritius,MRI,Athletics,Summer,9.3
2660,Mauritius,MRI,Badminton,Summer,20.6
2661,Mauritius,MRI,Beach Volleyball,Summer,1.0
2662,Mauritius,MRI,Boxing,Summer,16.5
2663,Mauritius,MRI,Cycling Road,Summer,2.1
2664,Mauritius,MRI,Judo,Summer,7.2
2665,Mauritius,MRI,Sailing,Summer,1.0
2666,Mauritius,MRI,Swimming,Summer,22.7
2667,Mauritius,MRI,Table Tennis,Summer,4.1
2668,Mauritius,MRI,Triathlon,Summer,2.1
2669,Mauritius,MRI,Weightlifting,Summer,8.2
2670,Mauritius,MRI,Wrestling,Summer,2.1
2671,Mexico,MEX,Alpine Skiing,Winter,71.6
2672,Mexico,MEX,Archery,Summer,3.3
2673,Mexico,MEX,Artistic Gymnastics,Summer,0.1
2674,Mexico,MEX,Artistic Swimming,Summer,0.1
2675,Mexico,MEX,Athletics,Summer,15.5
2676,Mexico,MEX,Badminton,Summer,0.3
2677,Mexico,MEX,Baseball/Softball,Summer,0.1
2678,Mexico,MEX,Basketball,Summer,0.5
2679,Mexico,MEX,Beach Volleyball,Summer,0.5
2680,Mexico,MEX,Bobsleigh,Winter,10.4
2681,Mexico,MEX,Boxing,Summer,6.9
2682,Mexico,MEX,Canoe Slalom,Summer,0.1
2683,Mexico,MEX,Canoe Sprint,Summer,0.5
2684,Mexico,MEX,Cross Country Skiing,Winter,13.4
2685,Mexico,MEX,Cycling Mountain Bike,Summer,0.3
2686,Mexico,MEX,Cycling Road,Summer,4.3
2687,Mexico,MEX,Cycling Track,Summer,1.6
2688,Mexico,MEX,Diving,Summer,9.5
2689,Mexico,MEX,Equestrian,Summer,0.3
2690,Mexico,MEX,Equestrian Dressage,Summer,0.8
2691,Mexico,MEX,Equestrian Eventing,Summer,2.6
2692,Mexico,MEX,Equestrian Jumping,Summer,4.6
2693,Mexico,MEX,Fencing,Summer,1.6
2694,Mexico,MEX,Figure skating,Winter,1.5
2695,Mexico,MEX,Football,Summer,0.9
2696,Mexico,MEX,Freestyle Skiing,Winter,1.5
2697,Mexico,MEX,Golf,Summer,0.5
2698,Mexico,MEX,Gymnastics Artistic,Summer,3.8
2699,Mexico,MEX,Hockey,Summer,0.1
2700,Mexico,MEX,Judo,Summer,1.8
2701,Mexico,MEX,Marathon Swimming,Summer,0.3
2702,Mexico,MEX,Modern Pentathlon,Summer,4.0
2703,Mexico,MEX,Polo,Summer,0.1
2704,Mexico,MEX,Rowing,Summer,1.7
2705,Mexico,MEX,Sailing,Summer,3.1
2706,Mexico,MEX,Shooting,Summer,7.7
2707,Mexico,MEX,Skeleton,Winter,1.5
2708,Mexico,MEX,Swimming,Summer,9.7
2709,Mexico,MEX,Synchronized Swimming,Summer,1.2
2710,Mexico,MEX,Table Tennis,Summer,0.3
2711,Mexico,MEX,Taekwondo,Summer,1.3
2712,Mexico,MEX,Tennis,Summer,1.6
2713,Mexico,MEX,Trampoline Gymnastics,Summer,0.1
2714,Mexico,MEX,Triathlon,Summer,1.1
2715,Mexico,MEX,Volleyball,Summer,0.2
2716,Mexico,MEX,Water Polo,Summer,0.3
2717,Mexico,MEX,Weightlifting,Summer,2.1
2718,Mexico,MEX,Wrestling,Summer,4.8
2719,Monaco,MON,Alpine Skiing,Winter,70.6
2720,Monaco,MON,Archery,Summer,2.0
2721,Monaco,MON,Athletics,Summer,10.2
2722,Monaco,MON,Bobsleigh,Winter,29.4
2723,Monaco,MON,Cycling Road,Summer,1.0
2724,Monaco,MON,Fencing,Summer,2.0
2725,Monaco,MON,Gymnastics Artistic,Summer,2.0
2726,Monaco,MON,Judo,Summer,9.2
2727,Monaco,MON,Rowing,Summer,3.1
2728,Monaco,MON,Sailing,Summer,6.1
2729,Monaco,MON,Shooting,Summer,49.0
2730,Monaco,MON,Swimming,Summer,10.2
2731,Monaco,MON,Table Tennis,Summer,1.0
2732,Monaco,MON,Taekwondo,Summer,1.0
2733,Monaco,MON,Triathlon,Summer,1.0
2734,Monaco,MON,Weightlifting,Summer,2.0
2735,Mongolia,MGL,3x3 Basketball,Summer,0.2
2736,Mongolia,MGL,Archery,Summer,5.4
2737,Mongolia,MGL,Athletics,Summer,4.2
2738,Mongolia,MGL,Biathlon,Winter,6.0
2739,Mongolia,MGL,Boxing,Summer,13.3
2740,Mongolia,MGL,Cross Country Skiing,Winter,63.0
2741,Mongolia,MGL,Cycling Road,Summer,3.5
2742,Mongolia,MGL,Gymnastics Artistic,Summer,2.1
2743,Mongolia,MGL,Judo,Summer,20.5
2744,Mongolia,MGL,Shooting,Summer,16.8
2745,Mongolia,MGL,Short Track Speed Skating,Winter,6.0
2746,Mongolia,MGL,Speed skating,Winter,25.0
2747,Mongolia,MGL,Swimming,Summer,2.1
2748,Mongolia,MGL,Table Tennis,Summer,0.5
2749,Mongolia,MGL,Taekwondo,Summer,0.2
2750,Mongolia,MGL,Weightlifting,Summer,3.5
2751,Mongolia,MGL,Wrestling,Summer,27.7
2752,Montenegro,MNE,Alpine Skiing,Winter,81.2
2753,Montenegro,MNE,Athletics,Summer,13.8
2754,Montenegro,MNE,Boxing,Summer,6.9
2755,Montenegro,MNE,Cross Country Skiing,Winter,18.8
2756,Montenegro,MNE,Handball,Summer,10.3
2757,Montenegro,MNE,Judo,Summer,13.8
2758,Montenegro,MNE,Sailing,Summer,10.3
2759,Montenegro,MNE,Shooting,Summer,17.2
2760,Montenegro,MNE,Swimming,Summer,10.3
2761,Montenegro,MNE,Tennis,Summer,3.4
2762,Montenegro,MNE,Water Polo,Summer,13.8
2763,Morocco,MAR,Alpine Skiing,Winter,86.0
2764,Morocco,MAR,Archery,Summer,0.3
2765,Morocco,MAR,Athletics,Summer,27.5
2766,Morocco,MAR,Basketball,Summer,0.3
2767,Morocco,MAR,Beach Volleyball,Summer,0.3
2768,Morocco,MAR,Boxing,Summer,24.1
2769,Morocco,MAR,Canoe Slalom,Summer,1.3
2770,Morocco,MAR,Cross Country Skiing,Winter,14.0
2771,Morocco,MAR,Cycling Road,Summer,4.8
2772,Morocco,MAR,Equestrian,Summer,1.3
2773,Morocco,MAR,Equestrian Dressage,Summer,0.3
2774,Morocco,MAR,Equestrian Jumping,Summer,0.3
2775,Morocco,MAR,Fencing,Summer,1.9
2776,Morocco,MAR,Football,Summer,1.9
2777,Morocco,MAR,Golf,Summer,0.5
2778,Morocco,MAR,Gymnastics Artistic,Summer,1.9
2779,Morocco,MAR,Judo,Summer,7.4
2780,Morocco,MAR,Karate,Summer,0.3
2781,Morocco,MAR,Modern Pentathlon,Summer,0.5
2782,Morocco,MAR,Rowing,Summer,0.3
2783,Morocco,MAR,Sailing,Summer,0.5
2784,Morocco,MAR,Shooting,Summer,1.3
2785,Morocco,MAR,Swimming,Summer,2.4
2786,Morocco,MAR,Table Tennis,Summer,0.3
2787,Morocco,MAR,Taekwondo,Summer,4.8
2788,Morocco,MAR,Tennis,Summer,1.6
2789,Morocco,MAR,Triathlon,Summer,0.3
2790,Morocco,MAR,Weightlifting,Summer,3.2
2791,Morocco,MAR,Wrestling,Summer,10.8
2792,Mozambique,MOZ,Athletics,Summer,16.7
2793,Mozambique,MOZ,Boxing,Summer,14.6
2794,Mozambique,MOZ,Canoe Sprint,Summer,8.3
2795,Mozambique,MOZ,Judo,Summer,8.3
2796,Mozambique,MOZ,Sailing,Summer,4.2
2797,Mozambique,MOZ,Swimming,Summer,47.9
2798,Myanmar,MYA,Archery,Summer,6.0
2799,Myanmar,MYA,Athletics,Summer,19.3
2800,Myanmar,MYA,Badminton,Summer,1.2
2801,Myanmar,MYA,Boxing,Summer,27.7
2802,Myanmar,MYA,Football,Summer,1.2
2803,Myanmar,MYA,Judo,Summer,3.6
2804,Myanmar,MYA,Rowing,Summer,2.4
2805,Myanmar,MYA,Sailing,Summer,4.8
2806,Myanmar,MYA,Shooting,Summer,8.4
2807,Myanmar,MYA,Swimming,Summer,4.8
2808,Myanmar,MYA,Weightlifting,Summer,20.5
2809,Namibia,NAM,Athletics,Summer,31.9
2810,Namibia,NAM,Boxing,Summer,19.4
2811,Namibia,NAM,Cycling Mountain Bike,Summer,8.3
2812,Namibia,NAM,Cycling Road,Summer,9.7
2813,Namibia,NAM,Marathon Swimming,Summer,1.4
2814,Namibia,NAM,Rowing,Summer,1.4
2815,Namibia,NAM,Shooting,Summer,11.1
2816,Namibia,NAM,Swimming,Summer,13.9
2817,Namibia,NAM,Wrestling,Summer,2.8
2818,Nauru,NRU,Athletics,Summer,6.7
2819,Nauru,NRU,Judo,Summer,13.3
2820,Nauru,NRU,Weightlifting,Summer,80.0
2821,Nepal,NEP,Archery,Summer,1.4
2822,Nepal,NEP,Athletics,Summer,27.4
2823,Nepal,NEP,Boxing,Summer,23.3
2824,Nepal,NEP,Cross Country Skiing,Winter,100.0
2825,Nepal,NEP,Judo,Summer,6.8
2826,Nepal,NEP,Shooting,Summer,11.0
2827,Nepal,NEP,Swimming,Summer,16.4
2828,Nepal,NEP,Taekwondo,Summer,4.1
2829,Nepal,NEP,Weightlifting,Summer,9.6
2830,Netherlands,NED,3x3 Basketball,Summer,0.0
2831,Netherlands,NED,Alpine Skiing,Winter,1.2
2832,Netherlands,NED,Archery,Summer,1.7
2833,Netherlands,NED,Artistic Gymnastics,Summer,0.1
2834,Netherlands,NED,Artistic Swimming,Summer,0.0
2835,Netherlands,NED,Athletics,Summer,10.8
2836,Netherlands,NED,Badminton,Summer,1.1
2837,Netherlands,NED,Baseball,Summer,0.2
2838,Netherlands,NED,Beach Volleyball,Summer,0.8
2839,Netherlands,NED,Bobsleigh,Winter,2.8
2840,Netherlands,NED,Boxing,Summer,3.6
2841,Netherlands,NED,Canoe Marathon,Summer,0.1
2842,Netherlands,NED,Canoe Slalom,Summer,0.4
2843,Netherlands,NED,Canoe Sprint,Summer,1.0
2844,Netherlands,NED,Cycling BMX,Summer,0.5
2845,Netherlands,NED,Cycling BMX Racing,Summer,0.3
2846,Netherlands,NED,Cycling Mountain Bike,Summer,0.9
2847,Netherlands,NED,Cycling Road,Summer,7.6
2848,Netherlands,NED,Cycling Track,Summer,6.5
2849,Netherlands,NED,Diving,Summer,0.9
2850,Netherlands,NED,Equestrian,Summer,0.6
2851,Netherlands,NED,Equestrian Dressage,Summer,2.8
2852,Netherlands,NED,Equestrian Eventing,Summer,2.0
2853,Netherlands,NED,Equestrian Jumping,Summer,2.6
2854,Netherlands,NED,Fencing,Summer,1.5
2855,Netherlands,NED,Figure skating,Winter,1.2
2856,Netherlands,NED,Football,Summer,0.4
2857,Netherlands,NED,Freestyle Skiing,Winter,0.6
2858,Netherlands,NED,Golf,Summer,0.1
2859,Netherlands,NED,Gymnastics Artistic,Summer,6.2
2860,Netherlands,NED,Handball,Summer,0.1
2861,Netherlands,NED,Hockey,Summer,1.3
2862,Netherlands,NED,Ice Hockey,Winter,0.1
2863,Netherlands,NED,Judo,Summer,4.3
2864,Netherlands,NED,Marathon Swimming,Summer,0.3
2865,Netherlands,NED,Modern Pentathlon,Summer,0.7
2866,Netherlands,NED,Rowing,Summer,5.2
2867,Netherlands,NED,Sailing,Summer,5.5
2868,Netherlands,NED,Shooting,Summer,5.6
2869,Netherlands,NED,Short Track,Winter,2.5
2870,Netherlands,NED,Short Track Speed Skating,Winter,11.2
2871,Netherlands,NED,Skateboarding,Summer,0.1
2872,Netherlands,NED,Skeleton,Winter,0.3
2873,Netherlands,NED,Snowboard,Winter,3.3
2874,Netherlands,NED,Softball,Summer,0.1
2875,Netherlands,NED,Speed skating,Winter,76.8
2876,Netherlands,NED,Swimming,Summer,15.0
2877,Netherlands,NED,Synchronized Swimming,Summer,0.5
2878,Netherlands,NED,Table Tennis,Summer,1.4
2879,Netherlands,NED,Taekwondo,Summer,0.3
2880,Netherlands,NED,Tennis,Summer,1.8
2881,Netherlands,NED,Trampoline,Summer,0.1
2882,Netherlands,NED,Triathlon,Summer,0.7
2883,Netherlands,NED,Tug of War,Summer,0.0
2884,Netherlands,NED,Volleyball,Summer,0.4
2885,Netherlands,NED,Water Polo,Summer,1.0
2886,Netherlands,NED,Weightlifting,Summer,1.1
2887,Netherlands,NED,Wrestling,Summer,1.5
2888,Netherlands Antilles,AHO,Athletics,Summer,2.2
2889,Netherlands Antilles,AHO,Bobsleigh,Winter,66.7
2890,Netherlands Antilles,AHO,Equestrian Eventing,Summer,4.3
2891,Netherlands Antilles,AHO,Football,Summer,2.2
2892,Netherlands Antilles,AHO,Judo,Summer,6.5
2893,Netherlands Antilles,AHO,Luge,Winter,33.3
2894,Netherlands Antilles,AHO,Sailing,Summer,13.0
2895,Netherlands Antilles,AHO,Shooting,Summer,15.2
2896,Netherlands Antilles,AHO,Swimming,Summer,26.1
2897,Netherlands Antilles,AHO,Synchronized Swimming,Summer,4.3
2898,Netherlands Antilles,AHO,Triathlon,Summer,2.2
2899,Netherlands Antilles,AHO,Weightlifting,Summer,23.9
2900,New Zealand,NZL,Alpine Skiing,Winter,50.0
2901,New Zealand,NZL,Archery,Summer,0.9
2902,New Zealand,NZL,Athletics,Summer,13.3
2903,New Zealand,NZL,Badminton,Summer,0.9
2904,New Zealand,NZL,Basketball,Summer,0.5
2905,New Zealand,NZL,Beach Volleyball,Summer,0.1
2906,New Zealand,NZL,Biathlon,Winter,1.7
2907,New Zealand,NZL,Bobsleigh,Winter,3.4
2908,New Zealand,NZL,Boxing,Summer,2.7
2909,New Zealand,NZL,Canoe Slalom,Summer,0.9
2910,New Zealand,NZL,Canoe Sprint,Summer,3.1
2911,New Zealand,NZL,Cross Country Skiing,Winter,3.0
2912,New Zealand,NZL,Curling,Winter,0.4
2913,New Zealand,NZL,Cycling BMX,Summer,0.5
2914,New Zealand,NZL,Cycling BMX Racing,Summer,0.1
2915,New Zealand,NZL,Cycling Mountain Bike,Summer,0.9
2916,New Zealand,NZL,Cycling Road,Summer,6.9
2917,New Zealand,NZL,Cycling Track,Summer,7.6
2918,New Zealand,NZL,Diving,Summer,0.2
2919,New Zealand,NZL,Equestrian,Summer,0.8
2920,New Zealand,NZL,Equestrian Dressage,Summer,0.4
2921,New Zealand,NZL,Equestrian Eventing,Summer,4.1
2922,New Zealand,NZL,Equestrian Jumping,Summer,2.5
2923,New Zealand,NZL,Fencing,Summer,0.5
2924,New Zealand,NZL,Football,Summer,0.6
2925,New Zealand,NZL,Freestyle Skiing,Winter,13.6
2926,New Zealand,NZL,Golf,Summer,0.5
2927,New Zealand,NZL,Gymnastics Artistic,Summer,0.3
2928,New Zealand,NZL,Hockey,Summer,1.9
2929,New Zealand,NZL,Judo,Summer,1.5
2930,New Zealand,NZL,Karate,Summer,0.1
2931,New Zealand,NZL,Luge,Winter,0.8
2932,New Zealand,NZL,Marathon Swimming,Summer,0.1
2933,New Zealand,NZL,Modern Pentathlon,Summer,0.1
2934,New Zealand,NZL,Rowing,Summer,7.3
2935,New Zealand,NZL,Rugby,Summer,0.2
2936,New Zealand,NZL,Rugby Sevens,Summer,0.2
2937,New Zealand,NZL,Sailing,Summer,8.8
2938,New Zealand,NZL,Shooting,Summer,4.0
2939,New Zealand,NZL,Short Track Speed Skating,Winter,6.8
2940,New Zealand,NZL,Skeleton,Winter,3.8
2941,New Zealand,NZL,Snowboard,Winter,11.0
2942,New Zealand,NZL,Softball,Summer,0.1
